Transcript stable ID	Gene name	UniProtKB/Swiss-Prot ID
ENST00000378509	SLC35B4	Q969S0
ENST00000521389	RNF130	Q86XS8
ENST00000269346	TTYH2	Q9BSA4
ENST00000220584	FDFT1	P37268
ENST00000242607	HVCN1	Q96D96
ENST00000253452	COX4I1	P13073
ENST00000287585	LHFPL4	Q7Z7J7
ENST00000531738	CDON	Q4KMG0
ENST00000510508	DIO3	P55073
ENST00000624922	FER1L5	A0AVI2
ENST00000623530	OR1B1	Q8NGR6
ENST00000471889	SLC45A1	Q9Y2W3
ENST00000618155	ECSCR	Q19T08
ENST00000216639	VRK1	Q99986
ENST00000264963	LMAN2L	Q9H0V9
ENST00000628077	DNAJC4	Q9NNZ3
ENST00000296776	TMEM174	Q8WUU8
ENST00000377075	CNNM4	Q6P4Q7
ENST00000395456	LAT	O43561
ENST00000305510	CNNM3	Q8NE01
ENST00000392446	CANT1	Q8WVQ1
ENST00000417626	IFRD2	Q12894
ENST00000324417	SLC34A1	Q06495
ENST00000305476	SEMA4C	Q9C0C4
ENST00000641792	OR4E1	P0C645
ENST00000254661	RAMP1	O60894
ENST00000446656	MOGAT1	Q96PD6
ENST00000313236	TMEM25	Q86YD3
ENST00000399232	MDGA2	Q7Z553
ENST00000333598	MCEMP1	Q8IX19
ENST00000642557	SMIM1	B2RUZ4
ENST00000538904	EVI5L	Q96CN4
ENST00000235150	RNF19B	Q6ZMZ0
ENST00000549441	DNAJC22	Q8N4W6
ENST00000354666	ELOVL2	Q9NXB9
ENST00000612278	SLC22A24	Q8N4F4
ENST00000416247	SMIM13	P0DJ93
ENST00000357430	ACSL3	O95573
ENST00000337929	IL21R	Q9HBE5
ENST00000361763	CD3E	P07766
ENST00000448498	SLC22A14	Q9Y267
ENST00000298428	SEC61A2	Q9H9S3
ENST00000373256	GLP1R	P43220
ENST00000229903	SAYSD1	Q9NPB0
ENST00000359534	KCNK5	O95279
ENST00000466937	ZPLD1	Q8TCW7
ENST00000403593	SDSL	Q96GA7
ENST00000330947	LRRC8B	Q6P9F7
ENST00000399285	GPR33	Q49SQ1
ENST00000675795	CSF1R	P07333
ENST00000680972	SLC8B1	Q6J4K2
ENST00000322101	OR51S1	Q8NGJ8
ENST00000261799	PDGFRB	P09619
ENST00000003084	CFTR	P13569
ENST00000373299	STXBP1	P61764
ENST00000538487	GRM4	Q14833
ENST00000394468	HEPACAM2	A8MVW5
ENST00000684775	KCNN1	Q92952
ENST00000352681	RHBDL1	O75783
ENST00000340313	KCNK7	Q9Y2U2
ENST00000330927	EVI2B	P34910
ENST00000462804	EVI2A	P22794
ENST00000476320	SMIM29	Q86T20
ENST00000355703	PCNX3	Q9H6A9
ENST00000244333	LYPD3	O95274
ENST00000609923	SLC25A16	P16260
ENST00000612727	TBC1D3L	B9A6J9
ENST00000264938	SLC9A3	P48764
ENST00000392519	TMEM121	Q9BTD3
ENST00000373115	CHST3	Q7LGC8
ENST00000685175	MFSD11	O43934
ENST00000394048	ESYT1	Q9BSJ8
ENST00000219919	AQP9	O43315
ENST00000648437	RPS10	P46783
ENST00000618742	XKR5	Q6UX68
ENST00000374630	EPHB2	P29323
ENST00000569840	MGAT5B	Q3V5L5
ENST00000315082	RHOT2	Q8IXI1
ENST00000519106	CLDN23	Q96B33
ENST00000373203	ENG	P17813
ENST00000367881	TMCO1	Q9UM00
ENST00000236877	SLC8A2	Q9UPR5
ENST00000374994	TGFBR1	P36897
ENST00000697092	NPIPB13	A6NJU9
ENST00000471583	RAD51B	O15315
ENST00000298552	TSC1	Q92574
ENST00000503525	TUNAR	A0A1B0GTB2
ENST00000329434	OR5P2	Q8WZ92
ENST00000338560	TRPV2	Q9Y5S1
ENST00000691638	SPRED3	Q2MJR0
ENST00000355697	SFXN4	Q6P4A7
ENST00000355303	ANO1	Q5XXA6
ENST00000621160	IFI27	P40305
ENST00000348729	SLC23A1	Q9UHI7
ENST00000259455	GABBR2	O75899
ENST00000302060	DNAJC18	Q9H819
ENST00000256552	TRPM1	Q7Z4N2
ENST00000323865	HTR1A	P08908
ENST00000320934	PCSK7	Q16549
ENST00000318445	SLCO3A1	Q9UIG8
ENST00000374897	TAP2	Q03519
ENST00000416569	XKR6	Q5GH73
ENST00000328945	SDR42E1	Q8WUS8
ENST00000199936	HSD17B2	P37059
ENST00000264080	GPR108	Q9NPR9
ENST00000649015	ITPR1	Q14643
ENST00000454355	SLC39A5	Q6ZMH5
ENST00000360844	SIGLEC14	Q08ET2
ENST00000454971	GPR42	O15529
ENST00000358385	ATL1	Q8WXF7
ENST00000388866	NOX5	Q96PH1
ENST00000650044	CBARP	Q8N350
ENST00000398015	EPHB1	P54762
ENST00000299705	TMED3	Q9Y3Q3
ENST00000306145	TMEM276	P0DTL5
ENST00000388942	TMEM266	Q2M3C6
ENST00000358227	DMAC1	Q96GE9
ENST00000520262	SLC20A2	Q08357
ENST00000351328	CS	O75390
ENST00000311117	KMT2E	Q8IZD2
ENST00000417410	SMIM19	Q96E16
ENST00000294725	KCNT2	Q6UVM3
ENST00000271651	CTSK	P43235
ENST00000651883	ACSL6	Q9UKU0
ENST00000366847	CEP43	O95684
ENST00000587304	C17orf113	A0A1B0GUU1
ENST00000053243	TNFRSF17	Q02223
ENST00000251372	LILRA1	O75019
ENST00000256958	SLCO1B1	Q9Y6L6
ENST00000360774	TRPM6	Q9BX84
ENST00000255262	NMUR2	Q9GZQ4
ENST00000342376	KIR2DL3	P43628
ENST00000219271	MMP15	P51511
ENST00000458549	TMEM64	Q6YI46
ENST00000513104	TRPC7	Q9HCX4
ENST00000229314	GOLT1B	Q9Y3E0
ENST00000698511	NPIPB11	E5RHQ5
ENST00000371372	CACNA1B	Q00975
ENST00000326321	KIR3DL2	P43630
ENST00000584379	TEX2	Q8IWB9
ENST00000682979	BOC	Q9BWV1
ENST00000257527	ADAM19	Q9H013
ENST00000329125	GP1BA	P07359
ENST00000355524	FCAR	P24071
ENST00000634891	RYR3	Q15413
ENST00000357869	ADCY6	O43306
ENST00000392790	CUZD1	Q86UP6
ENST00000230859	TENT4A	Q5XG87
ENST00000622186	SLC6A6	P31641
ENST00000316368	OR2AE1	Q8NHA4
ENST00000586539	ABCA8	O94911
ENST00000706920	LY6S	P0DTL4
ENST00000580666	SLC16A6	O15403
ENST00000334176	RGS9BP	Q6ZS82
ENST00000524325	TSNARE1	Q96NA8
ENST00000005259	BCAP29	Q9UHQ4
ENST00000361157	IFI6	P09912
ENST00000677713	TRPM3	Q9HCF6
ENST00000262319	TELO2	Q9Y4R8
ENST00000334425	GPR141	Q7Z602
ENST00000372037	BMPR1A	P36894
ENST00000420578	CYB561D1	Q8N8Q1
ENST00000274545	GABRA6	Q16445
ENST00000341446	BRI3BP	Q8WY22
ENST00000369864	AMIGO1	Q86WK6
ENST00000023064	SLC7A9	P82251
ENST00000316519	AACS	Q86V21
ENST00000246553	FFAR1	O14842
ENST00000377044	CEMIP2	Q9UHN6
ENST00000296271	RHO	P08100
ENST00000382745	CLCN7	P51798
ENST00000556440	CEP95	Q96GE4
ENST00000324093	PLXND1	Q9Y4D7
ENST00000355710	RET	P07949
ENST00000317338	SEZ6	Q53EL9
ENST00000316963	LYPLA1	O75608
ENST00000424340	NPIPB5	A8MRT5
ENST00000506757	SLC4A9	Q96Q91
ENST00000530217	NPIPA7	E9PJI5
ENST00000222275	UPK1A	O00322
ENST00000262052	SLC11A2	P49281
ENST00000309180	GPR171	O14626
ENST00000309170	P2RY14	Q15391
ENST00000398138	RDH16	O75452
ENST00000260843	GPR87	Q9BY21
ENST00000325602	P2RY13	Q9BPV8
ENST00000302632	P2RY12	Q9H244
ENST00000678005	DNAJC14	Q6Y2X3
ENST00000429989	TSPAN14	Q8NG11
ENST00000262013	SPAG9	O60271
ENST00000399147	NPIPB2	A6NJ64
ENST00000679454	ADCY3	O60266
ENST00000683636	SIGLEC5	O15389
ENST00000322313	WDR33	Q9C0J8
ENST00000310981	SFT2D3	Q587I9
ENST00000356792	EDRF1	Q3B7T1
ENST00000334122	TEX38	Q6PEX7
ENST00000371933	EFCAB14	O75071
ENST00000358647	GIMAP5	Q96F15
ENST00000595645	TMIGD2	Q96BF3
ENST00000415822	MFSD1	Q9H3U5
ENST00000396037	ST8SIA1	Q92185
ENST00000366783	PSEN2	P49810
ENST00000258796	TTYH3	Q9C0H2
ENST00000526136	PCDHA2	Q9Y5H9
ENST00000522353	PCDHA3	Q9Y5H8
ENST00000529859	PCDHA5	Q9Y5H7
ENST00000236938	FCRLA	Q7L513
ENST00000403994	TPM1	P09493
ENST00000525929	PCDHA7	Q9UN72
ENST00000531613	PCDHA8	Q9Y5H6
ENST00000263314	P2RX3	P56373
ENST00000532602	PCDHA9	Q9Y5H5
ENST00000234371	KISS1R	Q969F8
ENST00000367001	SLC30A1	Q9Y6M5
ENST00000398640	PCDHA11	Q9Y5I1
ENST00000490799	SLC26A8	Q96RN1
ENST00000398631	PCDHA12	Q9UN75
ENST00000309733	FAM241A	Q8N8J7
ENST00000289272	PCDHA13	Q9Y5I0
ENST00000536005	BEAN1	Q3B7T3
ENST00000295887	CDS1	Q92903
ENST00000367942	ATF6	P18850
ENST00000289269	PCDHAC2	Q9Y5I4
ENST00000426126	ZDHHC17	Q8IUH5
ENST00000306549	PCDHB1	Q9Y5F3
ENST00000357324	ATP13A1	Q9HD20
ENST00000641114	OR2AP1	Q8NGE2
ENST00000641202	OR6C2	Q9NZP2
ENST00000396668	TMEM106B	Q9NUM4
ENST00000274629	KCNMB1	Q16558
ENST00000407877	LPAR2	Q9HBW0
ENST00000620048	DENND1B	Q6P3S1
ENST00000245923	RTN2	O75298
ENST00000263275	OPA3	Q9H6K4
ENST00000323040	GPR4	P46093
ENST00000394128	MED24	O75448
ENST00000261813	PFDN1	O60925
ENST00000372470	MPL	P40238
ENST00000539867	TBC1D30	Q9Y2I9
ENST00000541421	SMLR1	H3BR10
ENST00000641600	OR8H1	Q8NGG4
ENST00000372458	ELOVL1	Q9BW60
ENST00000379638	REEP5	Q00765
ENST00000222248	SLC5A5	Q92911
ENST00000680020	MRPS22	P82650
ENST00000315948	LYSMD3	Q7Z3D4
ENST00000357308	GFPT1	Q06210
ENST00000357585	SSTR2	P30874
ENST00000299847	CHRFAM7A	Q494W8
ENST00000535032	C17orf80	Q9BSJ5
ENST00000644544	UPK3BL2	E5RIL1
ENST00000552981	SLC25A3	Q00325
ENST00000639213	GABRG2	P18507
ENST00000651487	GPR19	Q15760
ENST00000399398	RNF222	A6NCQ9
ENST00000356591	APOLD1	Q96LR9
ENST00000399363	GSG1L2	A8MUP6
ENST00000304166	ADCYAP1R1	P41586
ENST00000219660	AQP8	O94778
ENST00000345540	KIR2DL4	Q99706
ENST00000611969	MTLN	Q8NCU8
ENST00000337057	EPB41L2	O43491
ENST00000572933	DNAH2	Q9P225
ENST00000326080	FAXDC2	Q96IV6
ENST00000513761	CLCN3	P51790
ENST00000409884	LRRTM4	Q86VH4
ENST00000539276	ATP2A2	P16615
ENST00000255559	SLC39A11	Q8N1S5
ENST00000286201	FZD7	O75084
ENST00000334994	LRRC70	Q7Z2Q7
ENST00000262304	PKD1	P98161
ENST00000356291	TMPRSS11F	Q6ZWK6
ENST00000393959	GABRB2	P47870
ENST00000548747	PMEL	P40967
ENST00000332644	TMPRSS11B	Q86T26
ENST00000434127	SPRY4	Q9C004
ENST00000307826	MGAT1	P26572
ENST00000342480	PODXL2	Q9NZ53
ENST00000550916	GLIPR1L2	Q4G1C9
ENST00000591899	UQCR11	O14957
ENST00000266659	GLIPR1	P48060
ENST00000227638	PANX1	Q96RD7
ENST00000253193	LRP3	O75074
ENST00000243673	GPR83	Q9NYM4
ENST00000641569	OR6C4	Q8NGE1
ENST00000253188	SLC7A10	Q9NS82
ENST00000233957	IL18R1	Q13478
ENST00000327097	MARCO	Q9UEW3
ENST00000698372	LINGO3	P0C6S8
ENST00000368216	METTL25B	Q96FB5
ENST00000404530	MEMO1	Q9Y316
ENST00000489711	SLC15A2	Q16348
ENST00000692618	GP5	P40197
ENST00000281455	ACSL1	P33121
ENST00000261180	TRHDE	Q9UKU6
ENST00000641576	OR6C75	A6NL08
ENST00000328314	OR6C76	A6NM76
ENST00000358433	OR6C6	A6NF89
ENST00000453464	RNF223	E7ERA6
ENST00000377034	GABBR1	Q9UBS5
ENST00000360304	MYLK	Q15746
ENST00000237889	NDUFB3	O43676
ENST00000641238	OR10A6	Q8NH74
ENST00000641921	OR5B12	Q96R08
ENST00000641662	OR8K3	Q8NH51
ENST00000421241	C1orf159	Q96HA4
ENST00000382762	BET1L	Q9NYM9
ENST00000328540	BRICD5	Q6PL45
ENST00000405322	ABCG5	Q9H222
ENST00000324675	FAM187B	Q17R55
ENST00000342358	ATP13A5	Q4VNC0
ENST00000606794	APLNR	P35414
ENST00000272286	ABCG8	Q9H221
ENST00000651974	DCAKD	Q8WVC6
ENST00000475092	C1GALT1C1L	P0DN25
ENST00000282753	GRM1	Q13255
ENST00000260191	HTR3B	O95264
ENST00000616316	IFITM2	Q01629
ENST00000464233	ROBO1	Q9Y6N7
ENST00000261745	NAA25	Q14CX7
ENST00000295958	SMIM14	Q96QK8
ENST00000230053	B3GAT2	Q9NPZ5
ENST00000641450	OR5H15	A6NDH6
ENST00000412468	SLC35G6	P0C7Q6
ENST00000452583	KCNMB2	Q9Y691
ENST00000680483	TTC39A	Q5SRH9
ENST00000641167	OR5P3	Q8WZ94
ENST00000392213	MAG	P20916
ENST00000370152	MFSD14A	Q96MC6
ENST00000297307	SLC35G3	Q8N808
ENST00000401445	CEACAM21	Q3KPI0
ENST00000221954	CEACAM4	O75871
ENST00000401731	CEACAM7	Q14002
ENST00000464889	PCMT1	P22061
ENST00000199764	CEACAM6	P40199
ENST00000356860	CACNA2D1	P54289
ENST00000357396	CEACAM3	P40198
ENST00000343348	SEMA6A	Q9H2E6
ENST00000471696	SELENOT	P62341
ENST00000219207	PLLP	Q9Y342
ENST00000375614	LAYN	Q6UX15
ENST00000304987	SIK2	Q9H0K1
ENST00000222008	RABAC1	Q9UI14
ENST00000280734	TMEM86A	Q8N2M4
ENST00000225665	SLC25A11	Q02978
ENST00000495461	SELENOK	Q9Y6D0
ENST00000358540	PTPN5	P54829
ENST00000336294	TMEM39B	Q9GZU3
ENST00000296595	TMEM161B	Q8NDZ6
ENST00000265565	SCAP	Q12770
ENST00000329773	MRGPRX2	Q96LB1
ENST00000262482	RNF167	Q9H6Y7
ENST00000526914	MRGPRX1	Q96LB2
ENST00000435159	TMEM132C	Q8N3T6
ENST00000379665	OR6C65	A6NJZ3
ENST00000648268	ATP1A3	P13637
ENST00000264426	GRIA2	P42262
ENST00000221972	CD79A	P11912
ENST00000338896	CLEC12B	Q2HXU8
ENST00000397033	ITGA4	P13612
ENST00000296444	SHISA5	Q8N114
ENST00000253807	PCDHAC1	Q9H158
ENST00000287907	HTR5A	P47898
ENST00000683939	SLCO1A2	P46721
ENST00000370310	DIPK1A	Q5T7M9
ENST00000610445	OR52E5	Q8NH55
ENST00000377770	DPP6	P42658
ENST00000375255	DCAF17	Q5H9S7
ENST00000321348	CYBRD1	Q53TN4
ENST00000432605	C2orf74	A8MZ97
ENST00000310300	LRCH4	O75427
ENST00000258538	SLC41A2	Q96JW4
ENST00000254853	SLC52A1	Q9NWF4
ENST00000273596	ABHD14A	Q9BUJ0
ENST00000295746	CIP2A	Q8TCG1
ENST00000316341	SLC12A4	Q9UP95
ENST00000455385	SYPL1	Q16563
ENST00000374893	ECE1	P42892
ENST00000366878	SUSD4	Q5VX71
ENST00000262992	INPP4B	O15327
ENST00000282561	GJA1	P17302
ENST00000294635	LRRC53	A6NM62
ENST00000312541	BTN2A1	Q7KYR7
ENST00000420353	ATF7	P17544
ENST00000461988	POR	P16435
ENST00000394349	ATP5MC2	Q06055
ENST00000611864	MGAT4C	Q9UBM8
ENST00000355527	DHCR7	Q9UBM7
ENST00000243349	ACVR1C	Q8NER5
ENST00000542527	MOSMO	Q8NHV5
ENST00000269097	G6PC3	Q9BUM1
ENST00000354883	SLC25A26	Q70HW3
ENST00000574081	SCIMP	Q6UWF3
ENST00000602312	SDR42E2	A6NKP2
ENST00000304748	FPR1	P21462
ENST00000422959	PHTF2	Q8N3S3
ENST00000434821	ACVR1	Q04771
ENST00000368143	TMEM244	Q5VVB8
ENST00000397397	TSPAN4	O14817
ENST00000339582	GRM8	O00222
ENST00000515837	TMEM216	Q9P0N5
ENST00000446477	PRRT4	C9JH25
ENST00000556887	IRAG2	Q12912
ENST00000368068	MED23	Q9ULK4
ENST00000318351	HTR3C	Q8WXA8
ENST00000559488	ITGB3	P05106
ENST00000502664	GYPB	P06028
ENST00000525596	NPIPA8	P0DM63
ENST00000415389	HTR3E	A5X5Y0
ENST00000251472	MAST1	Q9Y2H9
ENST00000335568	UGT2B28	Q9BY64
ENST00000264249	CHST10	O43529
ENST00000305107	UGT2B4	P06133
ENST00000330387	CREB3L2	Q70SY1
ENST00000286604	UGT2A1	P0DTE4
ENST00000641740	OR6C3	Q9NZP0
ENST00000369146	SV2A	Q7L0J3
ENST00000622306	NOMO2	Q5JPE7
ENST00000495262	GCNT2	Q8N0V5
ENST00000297156	CAMLG	P49069
ENST00000369168	FCGR1A	P12314
ENST00000304244	GPR25	O00155
ENST00000392349	ORMDL1	Q9P0S3
ENST00000328085	NPIPA1	Q9UND3
ENST00000358387	TXNDC15	Q96J42
ENST00000402198	SETD5	Q9C0A6
ENST00000272638	UBXN4	Q92575
ENST00000264162	LCT	P09848
ENST00000343399	OR6C74	A6NCV1
ENST00000392062	RHBDD1	Q8TEB9
ENST00000274576	GLRA1	P23415
ENST00000330120	RXFP3	Q9NSD7
ENST00000296589	SLC45A2	Q9UMX9
ENST00000515059	BMPR1B	O00238
ENST00000453304	UNC5C	O95185
ENST00000304568	TM4SF20	Q53R12
ENST00000624103	OR51F1	A6NGY5
ENST00000261200	ABCC9	O60706
ENST00000367330	TMEM9	Q9P0T7
ENST00000457408	TMED4	Q7Z7H5
ENST00000270221	EMP3	P54852
ENST00000366953	SLC22A2	O15244
ENST00000508164	TSPAN17	Q96FV3
ENST00000275300	SLC22A3	O75751
ENST00000367167	TMEM81	Q6P7N7
ENST00000334444	ABCC5	O15440
ENST00000311413	RNF26	Q9BY78
ENST00000619721	MFRP	Q9BY79
ENST00000428798	HTR3D	Q70Z44
ENST00000366835	TMEM63A	O94886
ENST00000284240	THY1	P04216
ENST00000261170	GUCY2C	P25092
ENST00000441339	MYEOV	Q96EZ4
ENST00000328890	OR1G1	P47890
ENST00000550665	NPIPB12	F8W0I5
ENST00000316048	SMCO3	A2RU48
ENST00000641666	OR7C1	O76099
ENST00000320285	AGPAT4	Q9NRZ5
ENST00000366888	PACRG	Q96M98
ENST00000300954	PCSK4	Q6UW60
ENST00000292174	CXCR5	P32302
ENST00000309675	OR10P1	Q8NGE3
ENST00000264031	UPK2	O00526
ENST00000572705	TRPV1	Q8NER1
ENST00000417362	VPS35L	Q7Z3J2
ENST00000228506	MLEC	Q14165
ENST00000282507	UGT3A2	Q3SY77
ENST00000337002	SEC62	Q99442
ENST00000355897	GPR160	Q9UJ42
ENST00000296603	LMBRD2	Q68DH5
ENST00000353487	SPPL3	Q8TCT6
ENST00000046640	CTNS	O60931
ENST00000311170	VN1R4	Q7Z5H5
ENST00000641816	SMIM44	A0A286YF18
ENST00000248378	EMC6	Q9BV81
ENST00000371211	OPN5	Q6U736
ENST00000395052	GRM2	Q14416
ENST00000368851	SLC16A10	Q8TF71
ENST00000671876	MFSD4B	Q5TF39
ENST00000382152	KCNIP4	Q6PIL6
ENST00000253047	TMEM160	Q9NX00
ENST00000412723	PIGZ	Q86VD9
ENST00000334409	PDCD1	Q15116
ENST00000343216	RTP5	Q14D33
ENST00000225328	P2RX5	Q93086
ENST00000448866	TBXAS1	P24557
ENST00000382936	TMEM129	A0AVI4
ENST00000310169	CHRNA9	Q9UGM1
ENST00000306494	SLC22A25	Q6T423
ENST00000263087	ITGAE	P38570
ENST00000431010	HRH1	P35367
ENST00000421688	TMEM235	A6NFC5
ENST00000356245	G3BP1	Q13283
ENST00000686237	SMIM38	A0A286YFK9
ENST00000396872	SLC29A4	Q7RTT9
ENST00000345732	MS4A1	P11836
ENST00000305988	ADRB2	P07550
ENST00000689828	SMIM35	A0A1B0GVV1
ENST00000278826	TMEM138	Q9NPI0
ENST00000558583	SHISA9	B4DS77
ENST00000504986	TMEM33	P57088
ENST00000328664	RHD	Q02161
ENST00000374467	BAK1	Q16611
ENST00000375437	SCN2A	Q99250
ENST00000374358	TMEM50A	O95807
ENST00000327876	KCNK12	Q9HB15
ENST00000374343	MACO1	Q8N5G2
ENST00000640051	GOSR2	O14653
ENST00000394809	MYLK3	Q32MK0
ENST00000322329	RPRML	Q8N4K4
ENST00000605930	ITPR3	Q14573
ENST00000293405	IZUMO2	Q6UXV1
ENST00000293760	LEMD2	Q8NC56
ENST00000412678	CDHR4	A6H8M9
ENST00000333486	UBA7	P41226
ENST00000372530	ABCC10	Q5T3U5
ENST00000395749	CAMK2B	Q13554
ENST00000372488	DLK2	Q6UY11
ENST00000303236	EIF2AK3	Q9NZJ5
ENST00000303746	KREMEN2	Q8NCW0
ENST00000397080	TMEM267	Q0VDI3
ENST00000621990	PDPN	Q86YL7
ENST00000287008	PCDH1	Q08174
ENST00000294543	TMCO4	Q5TGY1
ENST00000371755	SLC29A1	Q99808
ENST00000393812	SLC35B2	Q8TB61
ENST00000272847	PTH2R	P49190
ENST00000482026	UGT1A3	P35503
ENST00000155926	TRIB2	Q92519
ENST00000451188	TMEM151B	Q8IW70
ENST00000373450	UGT1A8	Q9HAW9
ENST00000373414	UGT1A5	P35504
ENST00000373426	UGT1A7	Q9HAW7
ENST00000280560	ABCB9	Q9NP78
ENST00000200652	SLC22A4	Q9H015
ENST00000373658	ADGRB2	O60241
ENST00000337233	P2RX4	Q99571
ENST00000330540	CD86	P42081
ENST00000257765	KHDC1	Q4VXA5
ENST00000381902	KLRC2	P26717
ENST00000257776	MRAP2	Q96G30
ENST00000639785	CASR	P41180
ENST00000372324	B4GALT2	O60909
ENST00000477892	FAM162A	Q96A26
ENST00000389418	PTPRN2	Q92932
ENST00000641771	OR2L2	Q8NH16
ENST00000359959	OR2L3	Q8NG85
ENST00000641868	OR2M4	Q96R27
ENST00000225726	CCDC47	Q96A33
ENST00000327237	RUSF1	Q96GQ5
ENST00000454853	GABRR1	P24046
ENST00000640368	PAX6	P26367
ENST00000402938	GABRR2	P28476
ENST00000355716	TNFRSF14	Q92956
ENST00000368417	NKAIN2	Q5VXU1
ENST00000641268	OR2T35	Q8NGX2
ENST00000641042	OR10K2	Q6IF99
ENST00000521654	RNF217	Q8TC41
ENST00000312349	FNDC9	Q8TBE3
ENST00000368376	MTX1	Q13505
ENST00000311946	NIPAL4	Q0D2K0
ENST00000367282	GPR37L1	O60883
ENST00000358230	TMBIM4	Q9HC24
ENST00000245046	EMC3	Q9P0I2
ENST00000678299	SRPRB	Q9Y5M8
ENST00000341529	CDH5	P33151
ENST00000326840	DCBLD2	Q96PD2
ENST00000287936	HMGCR	P04035
ENST00000360961	MPC1	Q9Y5U8
ENST00000569055	TBC1D3G	Q6DHY5
ENST00000610350	TBC1D3H	P0C7X1
ENST00000483910	ST3GAL6	Q9Y274
ENST00000368820	LINGO4	Q6UY18
ENST00000368811	S100A10	P60903
ENST00000436874	VEZT	Q9HBM0
ENST00000614443	PIGW	Q7Z7B1
ENST00000636296	LITAFD	A0A1B0GVX0
ENST00000371877	STIL	Q15468
ENST00000486700	GPR17	Q13304
ENST00000318430	TMC8	Q8IU68
ENST00000247461	CANX	P27824
ENST00000006750	CD79B	P40259
ENST00000314669	SLC13A2	Q13183
ENST00000507866	SORCS2	Q96PQ0
ENST00000398212	TBC1D32	Q96NH3
ENST00000355281	OR2L5	Q8NG80
ENST00000305997	MBOAT2	Q6ZWT7
ENST00000292303	CCR5	P51681
ENST00000281830	KCNE4	Q8WWG9
ENST00000273590	TCTA	P57738
ENST00000239940	PFN2	P35080
ENST00000392685	KCNMB3	Q9NPA1
ENST00000590602	TMC6	Q7Z403
ENST00000339876	NFASC	O94856
ENST00000409959	TMEM131L	A2VDJ0
ENST00000642104	OR6C1	Q96RD1
ENST00000642700	TLR2	O60603
ENST00000399422	ACSM4	P0C7M7
ENST00000347063	RNF175	Q8N4F7
ENST00000620149	SPTSSB	Q8NFR3
ENST00000256707	KIDINS220	Q9ULH0
ENST00000265113	SLC1A3	P43003
ENST00000226413	GNRHR	P30968
ENST00000283916	TMPRSS11D	O60235
ENST00000508048	TMPRSS11A	Q6ZMR5
ENST00000348261	CACNA1H	O95180
ENST00000238831	YIPF4	Q9BSR8
ENST00000601382	RNF225	M0QZC1
ENST00000234798	TPSG1	Q9NRR2
ENST00000306801	RPTOR	Q8N122
ENST00000300688	ATP5MG	O75964
ENST00000306910	ZNF584	Q8IVC4
ENST00000472788	GABRR3	A8MPY1
ENST00000369872	SYPL2	Q5VXT5
ENST00000298527	CLEC1B	Q9P126
ENST00000254508	NUP210	Q8TEM1
ENST00000263093	SLC27A5	Q9Y2P5
ENST00000222982	CYP3A5	P20815
ENST00000407977	RNF43	Q68DV7
ENST00000640449	PMIS2	A0A1W2PS18
ENST00000308302	GOLT1A	Q6ZVE7
ENST00000522782	MFAP3	P55082
ENST00000449592	TMEM120B	A0PK00
ENST00000610020	RPAP2	Q8IXW5
ENST00000420910	LMLN	Q96KR4
ENST00000337851	SGCD	Q92629
ENST00000623167	OR10X1	Q8NGY0
ENST00000460972	OR2T27	Q8NH04
ENST00000641093	OR14A16	Q8NHC5
ENST00000355784	OR11L1	Q8NGX0
ENST00000360358	OR2W3	Q7Z3T1
ENST00000318244	OR2AJ1	Q8NGZ0
ENST00000623922	OR2L8	Q8NGY9
ENST00000641622	OR6Y1	Q8NGX8
ENST00000641644	OR2T6	Q8NHC8
ENST00000366476	OR2M5	A3KFT3
ENST00000641836	OR2M2	Q96R28
ENST00000182290	TSPAN32	Q96QS1
ENST00000378585	GABRD	O14764
ENST00000306312	SLC26A5	P58743
ENST00000333274	EFNA5	P52803
ENST00000255945	GIMAP4	Q9NUV9
ENST00000326442	TMEM176B	Q3YBM2
ENST00000448666	MOGS	Q13724
ENST00000620247	TBC1D3K	A0A087X1G2
ENST00000581851	TMEM238L	A6NJY4
ENST00000331433	CLCNKA	P51800
ENST00000641945	OR2T8	A6NH00
ENST00000616101	TBC1D3D	A0A087WVF3
ENST00000641470	OR6F1	Q8NGZ6
ENST00000283225	OR14K1	Q8NGZ2
ENST00000300692	CD3D	P04234
ENST00000641535	OR10K1	Q8NGX5
ENST00000641276	OR2T12	Q8NG77
ENST00000641220	OR2T33	Q8NG76
ENST00000392800	GALNTL5	Q7Z4T8
ENST00000532917	CD3G	P09693
ENST00000641069	OR2T29	Q8NH02
ENST00000641804	OR2G6	Q5TZ20
ENST00000641925	OR2T2	Q6IF00
ENST00000642119	OR13G1	Q8NGZ3
ENST00000641256	OR1C1	Q15619
ENST00000641626	OR2M3	Q8NG83
ENST00000642090	OR2T10	Q8NGZ9
ENST00000641846	OR6N1	Q8NGY5
ENST00000641193	OR2T11	Q8NH01
ENST00000641002	OR10Z1	Q8NGY1
ENST00000612339	TMEM106A	Q96A25
ENST00000374580	BMPR2	Q13873
ENST00000325631	MARVELD2	Q8N4S9
ENST00000689027	SSTR5	P35346
ENST00000534921	NXPE1	Q8N323
ENST00000395275	CALN1	Q9BXU9
ENST00000249363	LRRC4	Q9HBW1
ENST00000368954	CERS2	Q96G23
ENST00000396442	OCLN	Q16625
ENST00000300441	ACSF2	Q96CM8
ENST00000262462	SLC27A6	Q9Y2P4
ENST00000620793	ADRA2B	P18089
