Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000111639	ENST00000229238	Q4U2R6	MRPL51
ENSG00000109906	ENST00000335953	Q05516	ZBTB16
ENSG00000010292	ENST00000315579	Q15021	NCAPD2
ENSG00000055130	ENST00000325222	Q13616	CUL1
ENSG00000006611	ENST00000005226	Q9Y6N9	USH1C
ENSG00000107651	ENST00000369075	Q9Y6Y8	SEC23IP
ENSG00000083814	ENST00000317398	Q8TAW3	ZNF671
ENSG00000109775	ENST00000264689	Q9NUQ7	UFSP2
ENSG00000080503	ENST00000349721	P51531	SMARCA2
ENSG00000065609	ENST00000369694	O60641	SNAP91
ENSG00000111640	ENST00000229239	P04406	GAPDH
ENSG00000124313	ENST00000642864	Q5JU85	IQSEC2
ENSG00000117395	ENST00000236051	Q99848	EBNA1BP2
ENSG00000120913	ENST00000409417	Q96JY6	PDLIM2
ENSG00000116874	ENST00000235521	Q9UGM6	WARS2
ENSG00000113595	ENST00000231524	P36406	TRIM23
ENSG00000009780	ENST00000373954	Q8TAV0	FAM76A
ENSG00000119673	ENST00000238651	P49753	ACOT2
ENSG00000077264	ENST00000372007	O75914	PAK3
ENSG00000119661	ENST00000553645	Q4LDG9	DNAL1
ENSG00000111642	ENST00000544040	Q14839	CHD4
ENSG00000074966	ENST00000264316	P42681	TXK
ENSG00000023572	ENST00000367439	Q9NS18	GLRX2
ENSG00000013364	ENST00000357402	Q14764	MVP
ENSG00000115756	ENST00000307845	P37235	HPCAL1
ENSG00000079616	ENST00000160827	Q14807	KIF22
ENSG00000072195	ENST00000312358	Q15772	SPEG
ENSG00000119725	ENST00000555044	Q86VK4	ZNF410
ENSG00000124006	ENST00000404537	O75147	OBSL1
ENSG00000113522	ENST00000378823	Q92878	RAD50
ENSG00000100583	ENST00000216471	Q9P1V8	SAMD15
ENSG00000109917	ENST00000227322	O75312	ZPR1
ENSG00000117625	ENST00000419091	Q9P2K3	RCOR3
ENSG00000092148	ENST00000399332	Q9ULT8	HECTD1
ENSG00000109184	ENST00000334635	Q92564	DCUN1D4
ENSG00000106003	ENST00000222725	Q8NES3	LFNG
ENSG00000005882	ENST00000503176	Q15119	PDK2
ENSG00000113369	ENST00000265138	Q96B67	ARRDC3
ENSG00000105379	ENST00000309244	P38117	ETFB
ENSG00000008324	ENST00000011691	Q9UHA2	SS18L2
ENSG00000106638	ENST00000305632	Q9Y4P3	TBL2
ENSG00000095794	ENST00000685392	Q03060	CREM
ENSG00000108819	ENST00000612501	Q96SB3	PPP1R9B
ENSG00000113368	ENST00000261366	P20700	LMNB1
ENSG00000102897	ENST00000567954	O43325	LYRM1
ENSG00000126214	ENST00000334553	Q07866	KLC1
ENSG00000091140	ENST00000205402	P09622	DLD
ENSG00000116882	ENST00000325945	Q9NYQ3	HAO2
ENSG00000114853	ENST00000232974	Q9UFB7	ZBTB47
ENSG00000041880	ENST00000398755	Q9Y6F1	PARP3
ENSG00000101901	ENST00000394780	Q9NP73	ALG13
ENSG00000108826	ENST00000225969	Q9P0M9	MRPL27
ENSG00000071127	ENST00000499869	O75083	WDR1
ENSG00000058729	ENST00000283109	Q9BVS4	RIOK2
ENSG00000015153	ENST00000534854	Q8IY57	YAF2
ENSG00000087995	ENST00000311506	Q96IZ6	METTL2A
ENSG00000007350	ENST00000369915	P51854	TKTL1
ENSG00000103021	ENST00000219299	Q9H0I3	CCDC113
ENSG00000124762	ENST00000244741	P38936	CDKN1A
ENSG00000080824	ENST00000216281	P07900	HSP90AA1
ENSG00000102128	ENST00000218249	P0C0E4	RAB40AL
ENSG00000110711	ENST00000279146	O00170	AIP
ENSG00000112182	ENST00000257749	Q9BYV9	BACH2
ENSG00000111725	ENST00000229328	Q9Y478	PRKAB1
ENSG00000081803	ENST00000449022	Q86UW7	CADPS2
ENSG00000056998	ENST00000398806	O15488	GYG2
ENSG00000112299	ENST00000367928	O95497	VNN1
ENSG00000089693	ENST00000203630	Q15773	MLF2
ENSG00000112972	ENST00000325110	Q01581	HMGCS1
ENSG00000011114	ENST00000334746	Q9P203	BTBD7
ENSG00000116977	ENST00000366584	O00214	LGALS8
ENSG00000086967	ENST00000357701	Q14324	MYBPC2
ENSG00000102393	ENST00000218516	P06280	GLA
ENSG00000108309	ENST00000426726	Q59EK9	RUNDC3A
ENSG00000126756	ENST00000333119	Q9UBK9	UXT
ENSG00000105877	ENST00000409508	Q96DT5	DNAH11
ENSG00000066248	ENST00000264051	Q8N5V2	NGEF
ENSG00000120837	ENST00000240055	P25208	NFYB
ENSG00000115488	ENST00000233840	Q9Y3R4	NEU2
ENSG00000120278	ENST00000696526	Q9ULL1	PLEKHG1
ENSG00000121413	ENST00000601144	Q8TBC5	ZSCAN18
ENSG00000122574	ENST00000242140	A6NGB9	WIPF3
ENSG00000105784	ENST00000394654	Q96NL0	RUNDC3B
ENSG00000111596	ENST00000229195	Q9NZN8	CNOT2
ENSG00000019995	ENST00000359653	Q9UGI0	ZRANB1
ENSG00000122859	ENST00000242462	Q9Y4Z2	NEUROG3
ENSG00000090520	ENST00000265028	Q9UBS4	DNAJB11
ENSG00000126882	ENST00000372271	Q5JUQ0	FAM78A
ENSG00000097007	ENST00000318560	P00519	ABL1
ENSG00000114978	ENST00000396049	Q9H8S9	MOB1A
ENSG00000065911	ENST00000394053	P13995	MTHFD2
ENSG00000092067	ENST00000206513	Q15744	CEBPE
ENSG00000103449	ENST00000251020	Q9NSC2	SALL1
ENSG00000082068	ENST00000265107	Q9NW82	WDR70
ENSG00000103154	ENST00000305202	Q7Z6G3	NECAB2
ENSG00000101972	ENST00000371145	Q8N3U4	STAG2
ENSG00000100442	ENST00000396062	Q00688	FKBP3
ENSG00000103035	ENST00000219313	P51665	PSMD7
ENSG00000103647	ENST00000261861	Q9UQ03	CORO2B
ENSG00000064652	ENST00000261369	Q9Y343	SNX24
ENSG00000119938	ENST00000238994	Q9UQK1	PPP1R3C
ENSG00000117408	ENST00000372343	O94829	IPO13
ENSG00000114268	ENST00000232375	Q16877	PFKFB4
ENSG00000096063	ENST00000373825	Q96SB4	SRPK1
ENSG00000113532	ENST00000231461	Q92187	ST8SIA4
ENSG00000115556	ENST00000450993	Q9BRC7	PLCD4
ENSG00000103363	ENST00000409906	Q15370	ELOB
ENSG00000112679	ENST00000419235	Q9NRW4	DUSP22
ENSG00000109118	ENST00000332830	Q96QT6	PHF12
ENSG00000106976	ENST00000372923	Q05193	DNM1
ENSG00000044115	ENST00000302763	P35221	CTNNA1
ENSG00000109705	ENST00000382438	P78367	NKX3-2
ENSG00000038219	ENST00000040738	Q8NFC6	BOD1L1
ENSG00000105229	ENST00000262971	Q8N2W9	PIAS4
ENSG00000079841	ENST00000521978	Q86UR5	RIMS1
ENSG00000036530	ENST00000261835	Q9Y6A2	CYP46A1
ENSG00000126934	ENST00000262948	P36507	MAP2K2
ENSG00000066629	ENST00000262233	O00423	EML1
ENSG00000008128	ENST00000404249	Q9UQ88	CDK11A
ENSG00000102302	ENST00000375135	P98174	FGD1
ENSG00000077463	ENST00000337491	Q8N6T7	SIRT6
ENSG00000036473	ENST00000039007	P00480	OTC
ENSG00000113272	ENST00000231198	Q9NWX6	THG1L
ENSG00000065054	ENST00000424542	Q15599	NHERF2
ENSG00000111667	ENST00000229268	P45974	USP5
ENSG00000068745	ENST00000328631	Q9UHH9	IP6K2
ENSG00000122884	ENST00000394890	P13674	P4HA1
ENSG00000109089	ENST00000337231	Q86X02	CDR2L
ENSG00000008130	ENST00000341426	O95544	NADK
ENSG00000075891	ENST00000355243	Q02962	PAX2
ENSG00000066735	ENST00000423312	Q9ULI4	KIF26A
ENSG00000089775	ENST00000608382	P24278	ZBTB25
ENSG00000100714	ENST00000652337	P11586	MTHFD1
ENSG00000101951	ENST00000218068	O60829	PAGE4
ENSG00000109436	ENST00000442267	Q6ZT07	TBC1D9
ENSG00000063978	ENST00000314289	P78317	RNF4
ENSG00000072786	ENST00000176763	O94804	STK10
ENSG00000117505	ENST00000370272	Q01658	DR1
ENSG00000100697	ENST00000343455	Q9UPY3	DICER1
ENSG00000072201	ENST00000263925	Q8TBB1	LNX1
ENSG00000075975	ENST00000170447	Q9H000	MKRN2
ENSG00000113657	ENST00000343218	Q14195	DPYSL3
ENSG00000122705	ENST00000345519	P09496	CLTA
ENSG00000121879	ENST00000263967	P42336	PIK3CA
ENSG00000108381	ENST00000263080	P45381	ASPA
ENSG00000103319	ENST00000263026	O00418	EEF2K
ENSG00000108839	ENST00000251535	P18054	ALOX12
ENSG00000072364	ENST00000265343	Q9UHB7	AFF4
ENSG00000015413	ENST00000690203	P16444	DPEP1
ENSG00000061455	ENST00000407847	Q9NQX0	PRDM6
ENSG00000001084	ENST00000650454	P48506	GCLC
ENSG00000114779	ENST00000361143	Q96IU4	ABHD14B
ENSG00000119707	ENST00000261973	P49756	RBM25
ENSG00000085840	ENST00000371568	Q13415	ORC1
ENSG00000072778	ENST00000356839	P49748	ACADVL
ENSG00000068305	ENST00000557942	Q02078	MEF2A
ENSG00000106829	ENST00000376552	Q04727	TLE4
ENSG00000124743	ENST00000370905	Q9H511	KLHL31
ENSG00000078674	ENST00000325083	Q15154	PCM1
ENSG00000099204	ENST00000533213	O14639	ABLIM1
ENSG00000111832	ENST00000466444	Q9H446	RWDD1
ENSG00000106290	ENST00000453269	P49848	TAF6
ENSG00000111834	ENST00000229554	Q5TD94	RSPH4A
ENSG00000103852	ENST00000394132	Q5W5X9	TTC23
ENSG00000029534	ENST00000289734	P16157	ANK1
ENSG00000004975	ENST00000005340	O14641	DVL2
ENSG00000105610	ENST00000264834	Q13351	KLF1
ENSG00000114854	ENST00000232975	P63316	TNNC1
ENSG00000008441	ENST00000592199	Q14938	NFIX
ENSG00000010322	ENST00000345716	Q9Y2I1	NISCH
ENSG00000109670	ENST00000281708	Q969H0	FBXW7
ENSG00000040633	ENST00000320316	Q9BUL5	PHF23
ENSG00000114841	ENST00000420323	Q9P2D7	DNAH1
ENSG00000075539	ENST00000358350	O94915	FRYL
ENSG00000107187	ENST00000371748	Q9UBR4	LHX3
ENSG00000011590	ENST00000392197	Q9Y2Y4	ZBTB32
ENSG00000076201	ENST00000265562	Q9H3S7	PTPN23
ENSG00000116983	ENST00000372844	Q9UM19	HPCAL4
ENSG00000090621	ENST00000372858	Q13310	PABPC4
ENSG00000113552	ENST00000311337	P46926	GNPDA1
ENSG00000100906	ENST00000216797	P25963	NFKBIA
ENSG00000003987	ENST00000180173	Q9Y216	MTMR7
ENSG00000006047	ENST00000007699	Q9Y2T7	YBX2
ENSG00000109586	ENST00000265000	Q86SF2	GALNT7
ENSG00000113971	ENST00000337331	Q7Z494	NPHP3
ENSG00000103740	ENST00000258873	Q96GR2	ACSBG1
ENSG00000108094	ENST00000374749	Q13617	CUL2
ENSG00000004777	ENST00000007510	O14559	ARHGAP33
ENSG00000074319	ENST00000251968	Q99816	TSG101
ENSG00000013392	ENST00000369724	Q9UIY3	RWDD2A
ENSG00000113196	ENST00000231121	O96004	HAND1
ENSG00000124444	ENST00000336564	Q9H609	ZNF576
ENSG00000062822	ENST00000440232	P28340	POLD1
ENSG00000092330	ENST00000267415	Q9BSI4	TINF2
ENSG00000108262	ENST00000225394	Q9Y2X7	GIT1
ENSG00000092098	ENST00000324103	Q96EP0	RNF31
ENSG00000103550	ENST00000219837	Q1ED39	KNOP1
ENSG00000103540	ENST00000694978	O43303	CCP110
ENSG00000086475	ENST00000327347	P49903	SEPHS1
ENSG00000109265	ENST00000682029	Q6ZU35	CRACD
ENSG00000089902	ENST00000262241	Q9UKL0	RCOR1
ENSG00000110455	ENST00000263776	Q96QU6	ACCS
ENSG00000081791	ENST00000432126	Q14154	DELE1
ENSG00000077063	ENST00000160373	Q8WZ74	CTTNBP2
ENSG00000120756	ENST00000457734	Q14651	PLS1
ENSG00000052850	ENST00000652299	Q9H161	ALX4
ENSG00000102981	ENST00000458121	Q9NPB6	PARD6A
ENSG00000124074	ENST00000243878	Q9H0I2	ENKD1
ENSG00000095059	ENST00000210060	P49366	DHPS
ENSG00000111665	ENST00000538862	Q99618	CDCA3
ENSG00000033100	ENST00000035307	Q9P2E5	CHPF2
ENSG00000065978	ENST00000321358	P67809	YBX1
ENSG00000112365	ENST00000230122	O43167	ZBTB24
ENSG00000095637	ENST00000371247	Q9BX66	SORBS1
ENSG00000108387	ENST00000672673	O43236	SEPTIN4
ENSG00000111671	ENST00000524270	Q99619	SPSB2
ENSG00000013375	ENST00000513973	O95394	PGM3
ENSG00000107262	ENST00000634734	Q99933	BAG1
ENSG00000104427	ENST00000263849	Q96GY0	ZC2HC1A
ENSG00000117385	ENST00000296388	Q32P28	P3H1
ENSG00000086065	ENST00000223500	Q9NZZ3	CHMP5
ENSG00000104885	ENST00000398665	Q8TEK3	DOT1L
ENSG00000104886	ENST00000326631	Q9NW61	PLEKHJ1
ENSG00000104897	ENST00000221494	Q15428	SF3A2
ENSG00000001460	ENST00000337248	Q5TH74	STPG1
ENSG00000105202	ENST00000221801	P22087	FBL
ENSG00000004799	ENST00000005178	Q16654	PDK4
ENSG00000100479	ENST00000216367	P56282	POLE2
ENSG00000039523	ENST00000042381	Q6ZS17	RIPOR1
ENSG00000118985	ENST00000237853	O00472	ELL2
ENSG00000117602	ENST00000374395	Q9UKA8	RCAN3
ENSG00000116539	ENST00000392403	Q9NR48	ASH1L
ENSG00000120149	ENST00000239243	P35548	MSX2
ENSG00000102974	ENST00000264010	P49711	CTCF
ENSG00000011376	ENST00000645846	Q15031	LARS2
ENSG00000124562	ENST00000244520	P09234	SNRPC
ENSG00000084652	ENST00000373610	P40222	TXLNA
ENSG00000120318	ENST00000239440	Q8WWN8	ARAP3
ENSG00000065060	ENST00000192788	Q6BDS2	BLTP3A
ENSG00000120875	ENST00000240100	Q13115	DUSP4
ENSG00000116478	ENST00000373548	Q13547	HDAC1
ENSG00000105323	ENST00000392006	Q9BUJ2	HNRNPUL1
ENSG00000005075	ENST00000292614	P52435	POLR2J
ENSG00000124678	ENST00000311875	Q8WWU5	TCP11
ENSG00000110435	ENST00000227868	O00330	PDHX
ENSG00000104237	ENST00000220676	P56715	RP1
ENSG00000116353	ENST00000263702	Q9BV79	MECR
ENSG00000019505	ENST00000020926	Q7L8C5	SYT13
ENSG00000126464	ENST00000418929	Q9ULL5	PRR12
ENSG00000108395	ENST00000262294	O94972	TRIM37
ENSG00000116141	ENST00000366917	Q9P0L2	MARK1
ENSG00000102901	ENST00000562787	Q96BT3	CENPT
ENSG00000106351	ENST00000300176	O95081	AGFG2
ENSG00000110925	ENST00000228515	Q9H175	CSRNP2
ENSG00000007047	ENST00000262891	Q96L34	MARK4
ENSG00000061936	ENST00000261674	Q12872	SFSWAP
ENSG00000106336	ENST00000241071	O75426	FBXO24
ENSG00000106993	ENST00000381854	Q7L3B6	CDC37L1
ENSG00000117593	ENST00000649689	Q6PI48	DARS2
ENSG00000113580	ENST00000394464	P04150	NR3C1
ENSG00000126814	ENST00000261249	Q32P41	TRMT5
ENSG00000023892	ENST00000316637	Q9H4E7	DEF6
ENSG00000112039	ENST00000229769	Q9HB96	FANCE
ENSG00000038358	ENST00000358933	Q6P2E9	EDC4
ENSG00000112333	ENST00000368986	Q9Y466	NR2E1
ENSG00000048649	ENST00000308488	Q96T23	RSF1
ENSG00000112335	ENST00000230085	O60493	SNX3
ENSG00000106244	ENST00000350498	Q13442	PDAP1
ENSG00000106245	ENST00000222969	P41223	BUD31
ENSG00000105136	ENST00000221735	Q96HQ0	ZNF419
ENSG00000067369	ENST00000382044	Q12888	TP53BP1
ENSG00000115286	ENST00000233627	O75251	NDUFS7
ENSG00000118965	ENST00000281405	Q9P2L0	WDR35
ENSG00000119986	ENST00000370626	Q5T686	AVPI1
ENSG00000087088	ENST00000345358	Q07812	BAX
ENSG00000119514	ENST00000375011	Q8IXK2	GALNT12
ENSG00000082515	ENST00000523037	Q9NWU5	MRPL22
ENSG00000121931	ENST00000369763	Q5T3J3	LRIF1
ENSG00000123453	ENST00000439388	Q9UL12	SARDH
ENSG00000112118	ENST00000596288	P25205	MCM3
ENSG00000104756	ENST00000221200	Q7L273	KCTD9
ENSG00000107554	ENST00000324109	Q6XZF7	DNMBP
ENSG00000073605	ENST00000418519	Q8TAX9	GSDMB
ENSG00000100811	ENST00000262238	P25490	YY1
ENSG00000077009	ENST00000168977	Q9NPI5	NMRK2
ENSG00000107566	ENST00000421367	O75477	ERLIN1
ENSG00000016391	ENST00000315251	Q8NE62	CHDH
ENSG00000113812	ENST00000335754	Q9H981	ACTR8
ENSG00000011332	ENST00000355526	Q92782	DPF1
ENSG00000095485	ENST00000354105	Q69YN2	CWF19L1
ENSG00000104613	ENST00000397977	Q9NVR2	INTS10
ENSG00000126524	ENST00000246868	Q9Y3A5	SBDS
ENSG00000127080	ENST00000287996	Q9H8X2	IPPK
ENSG00000123213	ENST00000380985	Q9BYT8	NLN
ENSG00000066032	ENST00000402739	P26232	CTNNA2
ENSG00000086300	ENST00000338523	Q9Y5X0	SNX10
ENSG00000114491	ENST00000232607	P11172	UMPS
ENSG00000107140	ENST00000336395	Q15569	TESK1
ENSG00000120725	ENST00000394817	Q9H173	SIL1
ENSG00000115271	ENST00000437150	P28676	GCA
ENSG00000089127	ENST00000202917	P00973	OAS1
ENSG00000110497	ENST00000683756	Q9C0C7	AMBRA1
ENSG00000113300	ENST00000261951	Q9ULM6	CNOT6
ENSG00000055332	ENST00000233057	P19525	EIF2AK2
ENSG00000107854	ENST00000371627	Q9H2K2	TNKS2
ENSG00000102879	ENST00000219150	P31146	CORO1A
ENSG00000013561	ENST00000394520	Q9UBS8	RNF14
ENSG00000061337	ENST00000381569	Q9Y250	LZTS1
ENSG00000125482	ENST00000334270	Q15361	TTF1
ENSG00000070718	ENST00000396926	P53677	AP3M2
ENSG00000111331	ENST00000228928	Q9Y6K5	OAS3
ENSG00000125492	ENST00000263610	Q9BZE3	BARHL1
ENSG00000039319	ENST00000505560	Q7Z3T8	ZFYVE16
ENSG00000095203	ENST00000374566	Q9H329	EPB41L4B
ENSG00000100503	ENST00000530997	Q8N4C6	NIN
ENSG00000111335	ENST00000392583	P29728	OAS2
ENSG00000099821	ENST00000588649	O00411	POLRMT
ENSG00000083099	ENST00000523377	Q9NU23	LYRM2
ENSG00000079691	ENST00000329474	Q5VZK9	CARMIL1
ENSG00000039600	ENST00000265007	O94993	SOX30
ENSG00000070423	ENST00000292363	Q9BV68	RNF126
ENSG00000117450	ENST00000319248	Q06830	PRDX1
ENSG00000112159	ENST00000369393	Q9NU22	MDN1
ENSG00000110693	ENST00000683767	P35712	SOX6
ENSG00000105514	ENST00000222120	O95716	RAB3D
ENSG00000089847	ENST00000318934	Q8TF21	ANKRD24
ENSG00000080345	ENST00000444746	Q5UIP0	RIF1
ENSG00000008513	ENST00000522652	Q11201	ST3GAL1
ENSG00000105879	ENST00000440859	Q75N03	CBLL1
ENSG00000092529	ENST00000397163	P20807	CAPN3
ENSG00000111229	ENST00000228825	O15145	ARPC3
ENSG00000108759	ENST00000225899	Q14532	KRT32
ENSG00000113742	ENST00000265085	Q17RY0	CPEB4
ENSG00000126337	ENST00000328119	O76013	KRT36
ENSG00000106628	ENST00000610533	P49005	POLD2
ENSG00000111231	ENST00000228827	Q9UHW5	GPN3
ENSG00000106686	ENST00000682582	Q8N4H0	SPATA6L
ENSG00000111237	ENST00000549578	Q9UBQ0	VPS29
ENSG00000064835	ENST00000350375	P28069	POU1F1
ENSG00000063169	ENST00000594866	Q9NZM4	BICRA
ENSG00000047578	ENST00000261588	O60303	KATNIP
ENSG00000114982	ENST00000431828	Q9P2N6	KANSL3
ENSG00000114547	ENST00000514116	Q9BZX4	ROPN1B
ENSG00000100664	ENST00000216554	P55010	EIF5
ENSG00000122566	ENST00000618183	P22626	HNRNPA2B1
ENSG00000051341	ENST00000264233	O75417	POLQ
ENSG00000068028	ENST00000359365	Q9NS23	RASSF1
ENSG00000110700	ENST00000525634	P62277	RPS13
ENSG00000011405	ENST00000691414	O00443	PIK3C2A
ENSG00000117245	ENST00000400463	Q9P2E2	KIF17
ENSG00000053524	ENST00000328913	Q86YR7	MCF2L2
ENSG00000116750	ENST00000367454	Q9Y5K5	UCHL5
ENSG00000103313	ENST00000219596	O15553	MEFV
ENSG00000066827	ENST00000377838	Q9P243	ZFAT
ENSG00000124772	ENST00000244751	Q9HCH3	CPNE5
ENSG00000055208	ENST00000637181	Q9NYJ8	TAB2
ENSG00000093144	ENST00000454859	Q9NTX5	ECHDC1
ENSG00000077348	ENST00000221233	Q9NQT4	EXOSC5
ENSG00000118096	ENST00000264021	Q9NQC8	IFT46
ENSG00000100814	ENST00000358932	Q9NPC3	CCNB1IP1
ENSG00000066044	ENST00000407627	Q15717	ELAVL1
ENSG00000048545	ENST00000372958	P43080	GUCA1A
ENSG00000079689	ENST00000377961	O76038	SCGN
ENSG00000105851	ENST00000496166	P48736	PIK3CG
ENSG00000113716	ENST00000502717	Q12766	HMGXB3
ENSG00000106305	ENST00000223029	Q13155	AIMP2
ENSG00000089116	ENST00000261731	Q9H2C1	LHX5
ENSG00000100522	ENST00000216410	Q96EK6	GNPNAT1
ENSG00000073712	ENST00000341590	Q96AC1	FERMT2
ENSG00000058673	ENST00000367210	O75152	ZC3H11A
ENSG00000105656	ENST00000262809	P55199	ELL
ENSG00000111540	ENST00000360299	P61020	RAB5B
ENSG00000079102	ENST00000523629	Q06455	RUNX1T1
ENSG00000100523	ENST00000673822	Q8NEL9	DDHD1
ENSG00000126861	ENST00000247271	P23515	OMG
ENSG00000123411	ENST00000547167	Q9H2S9	IKZF4
ENSG00000103266	ENST00000219548	Q9UNE7	STUB1
ENSG00000089737	ENST00000621632	Q9GZR7	DDX24
ENSG00000010818	ENST00000367603	P31629	HIVEP2
ENSG00000079332	ENST00000373241	Q9NR31	SAR1A
ENSG00000105755	ENST00000292147	O95571	ETHE1
ENSG00000112877	ENST00000264935	Q9P209	CEP72
ENSG00000125952	ENST00000358664	P61244	MAX
ENSG00000105419	ENST00000558555	Q99687	MEIS3
ENSG00000015479	ENST00000394805	P43243	MATR3
ENSG00000124507	ENST00000244458	Q9BY11	PACSIN1
ENSG00000092841	ENST00000550697	P60660	MYL6
ENSG00000066933	ENST00000356056	B2RTY4	MYO9A
ENSG00000124664	ENST00000374037	O95238	SPDEF
ENSG00000104626	ENST00000250263	Q8IV48	ERI1
ENSG00000062725	ENST00000083182	Q92624	APPBP2
ENSG00000107859	ENST00000370002	O75364	PITX3
ENSG00000118162	ENST00000338134	Q9Y664	KPTN
ENSG00000107581	ENST00000369144	Q14152	EIF3A
ENSG00000108474	ENST00000225609	Q9Y2B2	PIGL
ENSG00000105402	ENST00000263354	P54920	NAPA
ENSG00000119979	ENST00000361432	Q8TCE6	DENND10
ENSG00000118156	ENST00000391901	Q9H0D2	ZNF541
ENSG00000120727	ENST00000265192	Q9BPZ3	PAIP2
ENSG00000123607	ENST00000243344	Q7Z4L5	TTC21B
ENSG00000070367	ENST00000621441	O00471	EXOC5
ENSG00000107201	ENST00000379883	O95786	RIGI
ENSG00000092054	ENST00000355349	P12883	MYH7
ENSG00000095139	ENST00000264028	P48444	ARCN1
ENSG00000015676	ENST00000355451	Q8IVD9	NUDCD3
ENSG00000100478	ENST00000542754	Q9Y587	AP4S1
ENSG00000115993	ENST00000332624	O60296	TRAK2
ENSG00000065883	ENST00000181839	Q14004	CDK13
ENSG00000117448	ENST00000351829	P14550	AKR1A1
ENSG00000082146	ENST00000194530	Q9C0K7	STRADB
ENSG00000013523	ENST00000251089	Q9UNK9	ANGEL1
ENSG00000107077	ENST00000381309	Q9H3R0	KDM4C
ENSG00000082126	ENST00000409474	Q96JB8	MPP4
ENSG00000099814	ENST00000414716	Q9Y4F5	CEP170B
ENSG00000103342	ENST00000434724	P15170	GSPT1
ENSG00000104221	ENST00000220659	Q9HAW0	BRF2
ENSG00000116525	ENST00000291416	Q9BVG3	TRIM62
ENSG00000108771	ENST00000251642	Q96C10	DHX58
ENSG00000100599	ENST00000216487	Q8TB24	RIN3
ENSG00000108773	ENST00000225916	Q92830	KAT2A
ENSG00000104327	ENST00000265431	P05937	CALB1
ENSG00000121350	ENST00000240651	Q8WU10	PYROXD1
ENSG00000004700	ENST00000444129	P46063	RECQL
ENSG00000003393	ENST00000264276	Q96Q42	ALS2
ENSG00000103005	ENST00000219281	Q9BQ65	USB1
ENSG00000108557	ENST00000353383	Q7Z5J4	RAI1
ENSG00000123119	ENST00000417640	Q8N987	NECAB1
ENSG00000027075	ENST00000332981	P24723	PRKCH
ENSG00000102977	ENST00000620761	Q96AP0	ACD
ENSG00000082175	ENST00000325455	P06401	PGR
ENSG00000117226	ENST00000370481	Q9H0R5	GBP3
ENSG00000076604	ENST00000262395	Q9BUZ4	TRAF4
ENSG00000037474	ENST00000264670	Q08J23	NSUN2
ENSG00000117228	ENST00000370473	P32455	GBP1
ENSG00000106078	ENST00000265136	O75128	COBL
ENSG00000102893	ENST00000323584	Q93100	PHKB
ENSG00000051825	ENST00000606320	Q99550	MPHOSPH9
ENSG00000119965	ENST00000481909	Q9H8K7	C10orf88
ENSG00000105185	ENST00000590247	O14737	PDCD5
ENSG00000126705	ENST00000673934	Q5TGY3	AHDC1
ENSG00000114124	ENST00000682958	Q8WTQ7	GRK7
ENSG00000095574	ENST00000368886	Q9H5V7	IKZF5
ENSG00000105186	ENST00000306065	Q96NW4	ANKRD27
ENSG00000000938	ENST00000374005	P09769	FGR
ENSG00000107796	ENST00000224784	P62736	ACTA2
ENSG00000111328	ENST00000261692	O14519	CDK2AP1
ENSG00000006740	ENST00000379672	Q17R89	ARHGAP44
ENSG00000086288	ENST00000199447	Q8N427	NME8
ENSG00000064692	ENST00000261368	Q9Y6H5	SNCAIP
ENSG00000073756	ENST00000367468	P35354	PTGS2
ENSG00000107362	ENST00000333421	Q5VST6	ABHD17B
ENSG00000090376	ENST00000261233	Q9Y616	IRAK3
ENSG00000106246	ENST00000292478	O75127	PTCD1
ENSG00000126254	ENST00000262633	Q9BTD8	RBM42
ENSG00000105672	ENST00000402764	O00321	ETV2
ENSG00000088727	ENST00000684063	Q9HAQ2	KIF9
ENSG00000110171	ENST00000345851	O75382	TRIM3
ENSG00000126267	ENST00000649813	P14854	COX6B1
ENSG00000102575	ENST00000648477	P13686	ACP5
ENSG00000018510	ENST00000264167	O00116	AGPS
ENSG00000116221	ENST00000360840	Q9BZE1	MRPL37
ENSG00000125170	ENST00000340099	Q8TEW6	DOK4
ENSG00000075089	ENST00000188312	Q9GZN1	ACTR6
ENSG00000115137	ENST00000264711	Q9NZQ0	DNAJC27
ENSG00000119280	ENST00000366663	Q9H425	C1orf198
ENSG00000112200	ENST00000370706	Q9Y4E5	ZNF451
ENSG00000019144	ENST00000600882	Q86UU1	PHLDB1
ENSG00000102908	ENST00000349945	O94916	NFAT5
ENSG00000112855	ENST00000230771	P49590	HARS2
ENSG00000118849	ENST00000237696	P49788	RARRES1
ENSG00000105251	ENST00000543264	Q96IW2	SHD
ENSG00000105255	ENST00000221856	Q9BTV5	FSD1
ENSG00000125637	ENST00000245796	Q8NDX1	PSD4
ENSG00000074590	ENST00000261402	O60285	NUAK1
ENSG00000114861	ENST00000649528	Q9H334	FOXP1
ENSG00000121749	ENST00000485960	Q8TC07	TBC1D15
ENSG00000081721	ENST00000367943	Q9UNI6	DUSP12
ENSG00000082512	ENST00000261464	O00463	TRAF5
ENSG00000009950	ENST00000313375	Q9NP71	MLXIPL
ENSG00000107949	ENST00000278100	Q9P287	BCCIP
ENSG00000089639	ENST00000203556	Q9P107	GMIP
ENSG00000089876	ENST00000284690	Q7L7V1	DHX32
ENSG00000112062	ENST00000229794	Q16539	MAPK14
